,video_id,answer,question,video_name,question_id,question_type
1659,v_a_EqAwUOxpM,be manicure,what is the person doing in the video,v_a_EqAwUOxpM,v_a_EqAwUOxpM_1,0
1660,v_Aen-RfnlK3A,make sandwich biscuits,what is the person doing in the video,v_Aen-RfnlK3A,v_Aen-RfnlK3A_1,0
1661,v_mZYWfmsYQPA,reaction capacity,what benefit can this exercise bring,v_mZYWfmsYQPA,v_mZYWfmsYQPA_8,8
1662,v_CwImmV7q1MY,gray,what color of the clothes does the man wear in the video,v_CwImmV7q1MY,v_CwImmV7q1MY_8,4
1663,v_V6Sy8zpJSuc,gray,what color of the clothes does the person with hat wear,v_V6Sy8zpJSuc,v_V6Sy8zpJSuc_7,4
1664,v_oKJ1BnvHbbA,black,what color of the pants does the person in yellow clothes wear,v_oKJ1BnvHbbA,v_oKJ1BnvHbbA_6,4
1665,v_YMOYyt3kSOs,black,what color of the pants does the person in white clothes wear,v_YMOYyt3kSOs,v_YMOYyt3kSOs_8,4
1666,v_y0ca-LbQErY,blue,what color of the pants does the person in white clothes wear,v_y0ca-LbQErY,v_y0ca-LbQErY_6,4
1667,v_1QIUV7WYKXg,green,what color of the clothes does the athlete wear,v_1QIUV7WYKXg,v_1QIUV7WYKXg_7,4
1668,v_2-AMrzL7V-U,red,what color of the clothes does the athlete wear,v_2-AMrzL7V-U,v_2-AMrzL7V-U_7,4
1669,v_EDDbcCBnTQM,white,what color of the clothes does the man wear,v_EDDbcCBnTQM,v_EDDbcCBnTQM_7,4
1670,v_OysON6LbF6Y,black,what color of the clothes does the man wear,v_OysON6LbF6Y,v_OysON6LbF6Y_9,4
1671,v_0XTAq_xvquw,black,what color of the clothes does the man wear in the video,v_0XTAq_xvquw,v_0XTAq_xvquw_7,4
1672,v_lU6DMCif3eE,black,what color of the clothes does the person wear in the video,v_lU6DMCif3eE,v_lU6DMCif3eE_7,4
1673,v_mZYWfmsYQPA,black,what color of the clothes does the person wear in the video,v_mZYWfmsYQPA,v_mZYWfmsYQPA_10,4
1674,v_nbOsU2Vmp1U,black,what color of the clothes does the person wear in the video,v_nbOsU2Vmp1U,v_nbOsU2Vmp1U_10,4
1675,v_1PNjVTM0Zto,yellow,what color of the clothes does the person wear in the video,v_1PNjVTM0Zto,v_1PNjVTM0Zto_8,4
1676,v_nbHBjdE8oNo,black and white,what color of the clothes does the person wear in the video,v_nbHBjdE8oNo,v_nbHBjdE8oNo_6,4
1677,v_n832gDqfWl4,white,what color of the clothes does the person wear in the video,v_n832gDqfWl4,v_n832gDqfWl4_9,4
1678,v_d_A-ylxNbFU,black,what color of the clothes does the person wear in the video,v_d_A-ylxNbFU,v_d_A-ylxNbFU_7,4
1679,v_ngMxE3CnGVg,black,what color of the clothes does the person wear in the video,v_ngMxE3CnGVg,v_ngMxE3CnGVg_6,4
1680,v_45hcc_VI4t4,red,what color of the clothes does the person with blond hair wear,v_45hcc_VI4t4,v_45hcc_VI4t4_6,4
1681,v_3i3SUPsyZtA,white,what color of the clothes does the cook wear,v_3i3SUPsyZtA,v_3i3SUPsyZtA_7,4
1682,v_1px5LTVIR3A,blue,what color of the clothes does the dancer wear,v_1px5LTVIR3A,v_1px5LTVIR3A_8,4
1683,v_FEOdYNR4gls,black,what color of the clothes does the woman wear,v_FEOdYNR4gls,v_FEOdYNR4gls_8,4
1684,v_li_mry59KCM,black,what color of the clothes does the person wear,v_li_mry59KCM,v_li_mry59KCM_7,4
1685,v_laU1Hvm5Dis,blue,what color of the clothes does the person wear,v_laU1Hvm5Dis,v_laU1Hvm5Dis_7,4
1686,v_lfbspF18Wrw,blue,what color of the clothes does the person wear,v_lfbspF18Wrw,v_lfbspF18Wrw_6,4
1687,v_FkbpD1zWdPw,orange,what color of the clothes does the athlete wear,v_FkbpD1zWdPw,v_FkbpD1zWdPw_7,4
1688,v_836UrVGw6GI,yellow,what color of the hat does the person in white clothes wear,v_836UrVGw6GI,v_836UrVGw6GI_7,4
1689,v_mXqmRAUsn9U,green,what color of the hat does the person in blue clothes wear,v_mXqmRAUsn9U,v_mXqmRAUsn9U_6,4
1690,v_PD-FXR7O9J0,yellow,what color is the dog,v_PD-FXR7O9J0,v_PD-FXR7O9J0_8,4
1691,v_uJAL31wAD2A,yellow,what color is the dog,v_uJAL31wAD2A,v_uJAL31wAD2A_7,4
1692,v_DTI__3fkSzM,black and white,what color is the clothes that the woman is making,v_DTI__3fkSzM,v_DTI__3fkSzM_10,4
1693,v_Pjnuoa4o55c,pink,what color is the ball,v_Pjnuoa4o55c,v_Pjnuoa4o55c_9,4
1694,v_oMtB-y49Yo8,green,what color is the bowl in the video,v_oMtB-y49Yo8,v_oMtB-y49Yo8_6,4
1695,v_a4gI4LC1rJk,blue,what color is the bowl in the video,v_a4gI4LC1rJk,v_a4gI4LC1rJk_7,4
1696,v_atGMJc-DZ7w,black,what color is the bucket,v_atGMJc-DZ7w,v_atGMJc-DZ7w_10,4
1697,v_8teo_0gxzgk,black,what color is the car in the video,v_8teo_0gxzgk,v_8teo_0gxzgk_7,4
1698,v_A_Sr0mCX2rI,blue,what color is the car in the video,v_A_Sr0mCX2rI,v_A_Sr0mCX2rI_6,4
1699,v_qaml4eEk9hY,gray,what color is the carpet in the video,v_qaml4eEk9hY,v_qaml4eEk9hY_10,4
1700,v_OQEKZXv6jSw,yellow,what color is the chair in the video,v_OQEKZXv6jSw,v_OQEKZXv6jSw_10,4
1701,v_qKp2QCheLwU,white,what color of the clothes does the person with red hat wear,v_qKp2QCheLwU,v_qKp2QCheLwU_7,4
1702,v_32vYs9wKXE8,purple,what color is the comb,v_32vYs9wKXE8,v_32vYs9wKXE8_8,4
1703,v_z8x3wUZYOaM,blue,what color is the comb in the video,v_z8x3wUZYOaM,v_z8x3wUZYOaM_10,4
1704,v_nbHBjdE8oNo,brown,what color is the cup in the video,v_nbHBjdE8oNo,v_nbHBjdE8oNo_10,4
1705,v_hyMqGr0mOfA,orange,what color is the dart,v_hyMqGr0mOfA,v_hyMqGr0mOfA_8,4
1706,v_hIHeMA1oRrY,yellow,what color is the dog's fur,v_hIHeMA1oRrY,v_hIHeMA1oRrY_7,4
1707,v_ikUNgSw4Gys,pink,what color is the clothes of the blonde woman,v_ikUNgSw4Gys,v_ikUNgSw4Gys_7,4
1708,v_UvOEuhS0V3E,white,what color is the clothes of the woman with long hair,v_UvOEuhS0V3E,v_UvOEuhS0V3E_7,4
1709,v_7dXqXFoju2M,yellow,what color is the clothes of the woman with long hair,v_7dXqXFoju2M,v_7dXqXFoju2M_7,4
1710,v_VFC-V06hVj0,red,what color is the clothes of the woman with hat,v_VFC-V06hVj0,v_VFC-V06hVj0_10,4
1711,v_FADShG5lyB8,brown,what color is the floor,v_FADShG5lyB8,v_FADShG5lyB8_8,4
1712,v_3PsxzgeMv5w,yellow,what color is the floor,v_3PsxzgeMv5w,v_3PsxzgeMv5w_6,4
1713,v_TtewPltwuXw,black,what color is the flute,v_TtewPltwuXw,v_TtewPltwuXw_9,4
1714,v_RXT17X7lRoQ,black,what color is the english caption appearing at the beginning of the video,v_RXT17X7lRoQ,v_RXT17X7lRoQ_6,4
1715,v_kMtjk1KFvXQ,black and white,what color is the girl's clothes,v_kMtjk1KFvXQ,v_kMtjk1KFvXQ_7,4
1716,v_e4kS-n7_LRU,blue,what color is the girl's clothes,v_e4kS-n7_LRU,v_e4kS-n7_LRU_6,4
1717,v_vBaiedxy1Uw,black,what color is the hair of the boy in blue clothes,v_vBaiedxy1Uw,v_vBaiedxy1Uw_10,4
1718,v_1xtKGlUp4Vg,white,what color is the dog's fur,v_1xtKGlUp4Vg,v_1xtKGlUp4Vg_7,4
1719,v_XxW4XWySzOw,yellow,what color is the hair of the person in red clothes,v_XxW4XWySzOw,v_XxW4XWySzOw_9,4
1720,v_x6pYeqq3O08,yellow,what color is the hair of the person in red clothes,v_x6pYeqq3O08,v_x6pYeqq3O08_10,4
1721,v_1494UwmvAJM,black,what color is the hair of the person in white clothes,v_1494UwmvAJM,v_1494UwmvAJM_9,4
1722,v_ZLJ2BmBkLJg,golden,what color is the hair of the person in black coat,v_ZLJ2BmBkLJg,v_ZLJ2BmBkLJg_7,4
1723,v_QdmcjM2fluo,brown,what color is the hair of the person in black coat,v_QdmcjM2fluo,v_QdmcjM2fluo_7,4
1724,v_zTHkqpNFGno,black,what color is the hair of the person in black coat,v_zTHkqpNFGno,v_zTHkqpNFGno_8,4
1725,v_otMw5GJWYWs,golden,what color is the hair of the person in black clothes,v_otMw5GJWYWs,v_otMw5GJWYWs_6,4
1726,v_xND_kp-aYXw,red,what color is the hair of the person in black clothes,v_xND_kp-aYXw,v_xND_kp-aYXw_7,4
1727,v_X6CBZwwRdQQ,white,what color is the hair of the person in black clothes,v_X6CBZwwRdQQ,v_X6CBZwwRdQQ_8,4
1728,v_qWgF9hxNbP8,black,what color is the hair of the person in black vest,v_qWgF9hxNbP8,v_qWgF9hxNbP8_9,4
1729,v_qiupddjDHDg,white,what color is the hair of the person in blue coat,v_qiupddjDHDg,v_qiupddjDHDg_7,4
1730,v_qiTQ02NDSlQ,black,what color is the hair of the person in blue coat,v_qiTQ02NDSlQ,v_qiTQ02NDSlQ_9,4
1731,v_zxpQHLwZCug,white,what color is the hair of the person in blue clothes,v_zxpQHLwZCug,v_zxpQHLwZCug_8,4
1732,v_pzTqZWPubk8,black,what color is the hair of the person in gray tshirt,v_pzTqZWPubk8,v_pzTqZWPubk8_8,4
1733,v_qZMcbBsQorE,black,what color is the hair of the person in gray vest,v_qZMcbBsQorE,v_qZMcbBsQorE_9,4
1734,v_zPQodcasmSA,golden,what color is the hair of the person in green clothes,v_zPQodcasmSA,v_zPQodcasmSA_9,4
1735,v_zKYiTA6WBS4,golden,what color is the hair of the person in green clothes,v_zKYiTA6WBS4,v_zKYiTA6WBS4_7,4
1736,v_ZJnXQw84xvo,golden,what color is the hair of the person in green clothes,v_ZJnXQw84xvo,v_ZJnXQw84xvo_7,4
1737,v_xfV4V_AOVSM,black,what color is the hair of the person in purple clothes,v_xfV4V_AOVSM,v_xfV4V_AOVSM_8,4
1738,v_nGKc2t-NMYc,yellow,what color is the hair of the person in purple clothes,v_nGKc2t-NMYc,v_nGKc2t-NMYc_10,4
1739,v_Z-zG845frso,golden,what color is the hair of the person in red coat,v_Z-zG845frso,v_Z-zG845frso_7,4
1740,v_zpaS2iYrJjk,black,what color is the hair of the person in red coat,v_zpaS2iYrJjk,v_zpaS2iYrJjk_7,4
1741,v_gr53ih2aFkE,yellow,what color is the hair of the person in red clothes,v_gr53ih2aFkE,v_gr53ih2aFkE_9,4
1742,v_GOhmWfR8QBM,golden,what color is the hair of the person in red clothes,v_GOhmWfR8QBM,v_GOhmWfR8QBM_9,4
1743,v_qZtdMXkHRXw,black,what color is the hair of the person in white clothes,v_qZtdMXkHRXw,v_qZtdMXkHRXw_10,4
1744,v_ghHZ9M-jx0w,golden,what color is the hair of the person in white clothes,v_ghHZ9M-jx0w,v_ghHZ9M-jx0w_8,4
1745,v_G25py7yEVyo,golden,what color is the hair of the person in white clothes,v_G25py7yEVyo,v_G25py7yEVyo_7,4
1746,v_X52XHYKeLiE,yellow,what color is the hair of the person in white clothes,v_X52XHYKeLiE,v_X52XHYKeLiE_9,4
1747,v_Znb6Y9m_PsQ,brown,what color is the hair of the person in black tshirt,v_Znb6Y9m_PsQ,v_Znb6Y9m_PsQ_7,4
1748,v_aGvpDyMNATI,black,what color is the hat of the person in black clothes,v_aGvpDyMNATI,v_aGvpDyMNATI_7,4
1749,v_ys4_S3JHQjs,white,what color is the hat of the person in black clothes,v_ys4_S3JHQjs,v_ys4_S3JHQjs_9,4
1750,v_ZAX6OojMg38,white,what color is the hat of the person in red clothes,v_ZAX6OojMg38,v_ZAX6OojMg38_7,4
1751,v_ojTFTIwsa_c,black,what color is the hat of the person in black clothes,v_ojTFTIwsa_c,v_ojTFTIwsa_c_6,4
1752,v_GsPE54bMFwE,black,what color is the hat of the person in black vest,v_GsPE54bMFwE,v_GsPE54bMFwE_6,4
1753,v_CKSlgK_2FP4,white,what color is the hat of the person in white clothes,v_CKSlgK_2FP4,v_CKSlgK_2FP4_8,4
1754,v_BMy7CBVxH5M,white,what color is the horse in the video,v_BMy7CBVxH5M,v_BMy7CBVxH5M_6,4
1755,v_P5D9S9NzQ28,purple,what color is the coat of the lady,v_P5D9S9NzQ28,v_P5D9S9NzQ28_6,4
1756,v_d4sX1jnL4BY,yellow,what color is the hair of the man in the video,v_d4sX1jnL4BY,v_d4sX1jnL4BY_8,4
1757,v_uWfQcDvel84,white,what color are the pants of the man with hat,v_uWfQcDvel84,v_uWfQcDvel84_7,4
1758,v_8IrulONeC28,black,what color are the pants of the man in yellow clothes,v_8IrulONeC28,v_8IrulONeC28_7,4
1759,v_QXN6odBnVmI,blue,what color are the pants of the person in black tshirt,v_QXN6odBnVmI,v_QXN6odBnVmI_8,4
1760,v_ZnKB0U96ZI4,black,what color are the pants of the person in gray tshirt,v_ZnKB0U96ZI4,v_ZnKB0U96ZI4_8,4
1761,v_nYl_tYmijlM,black,what color are the pants of the person in white clothes,v_nYl_tYmijlM,v_nYl_tYmijlM_6,4
1762,v_ZLG1Exv8HrY,black,what color are the pants of the person in white tshirt,v_ZLG1Exv8HrY,v_ZLG1Exv8HrY_7,4
1763,v_Feq-2NIDl94,white,what color is the nail polish,v_Feq-2NIDl94,v_Feq-2NIDl94_8,4
1764,v_woI_zP55qWo,black,what color are the trousers of the diving man,v_woI_zP55qWo,v_woI_zP55qWo_7,4
1765,v_uLphvdhunTY,yellow,what color is the person's clothes in the video,v_uLphvdhunTY,v_uLphvdhunTY_8,4
1766,v_uM7QSskmloo,yellow,what color is the person's clothes in the video,v_uM7QSskmloo,v_uM7QSskmloo_9,4
1767,v_Of2Umm79Kxg,black,what color is the person's clothes in the video,v_Of2Umm79Kxg,v_Of2Umm79Kxg_6,4
1768,v_Yg03CCu9GMo,white,what color is the person's clothes in the video,v_Yg03CCu9GMo,v_Yg03CCu9GMo_7,4
1769,v_udSHsodv3gY,green,what color is the person's coat in the video,v_udSHsodv3gY,v_udSHsodv3gY_8,4
1770,v_zEttEkAdHts,red,what color is the person's coat in the video,v_zEttEkAdHts,v_zEttEkAdHts_7,4
1771,v_YaC68rE4lwA,blue,what color is the person's clothes in the video,v_YaC68rE4lwA,v_YaC68rE4lwA_8,4
1772,v_U2cCOj3LiAA,gray,what color is the person's clothes in the video,v_U2cCOj3LiAA,v_U2cCOj3LiAA_8,4
1773,v_Y05GAiavfOg,white,what color is the person's clothes in the video,v_Y05GAiavfOg,v_Y05GAiavfOg_6,4
1774,v_oT6WUU8-dgs,black,what color is the person's clothes in the video,v_oT6WUU8-dgs,v_oT6WUU8-dgs_8,4
1775,v_TnP6coXzbLY,red,what color is the person's clothes in the video,v_TnP6coXzbLY,v_TnP6coXzbLY_8,4
1776,v_Uae2MWoldTU,black,what color is the person's clothes in the video,v_Uae2MWoldTU,v_Uae2MWoldTU_8,4
1777,v_yUvSujxnFE0,red,what color is the person's clothes in the video,v_yUvSujxnFE0,v_yUvSujxnFE0_6,4
1778,v_z6pmp8TrAVo,gray,what color is the person's clothes in the video,v_z6pmp8TrAVo,v_z6pmp8TrAVo_7,4
1779,v_W2Mh01F3K5c,red,what color are the gloves of the person in white clothes,v_W2Mh01F3K5c,v_W2Mh01F3K5c_10,4
1780,v_Q5HdVXF390c,brown,what color is the hair of the person in plaid shirt,v_Q5HdVXF390c,v_Q5HdVXF390c_7,4
1781,v_pYaZLHpl_Ww,brown,what color is the hair of the person in striped shirt,v_pYaZLHpl_Ww,v_pYaZLHpl_Ww_8,4
1782,v_ZxCdhz4ep0s,brown,what color is the hair of the person in striped shirt,v_ZxCdhz4ep0s,v_ZxCdhz4ep0s_7,4
1783,v_vFO70WwrQgE,black,what color is the hair of the person in red clothes,v_vFO70WwrQgE,v_vFO70WwrQgE_10,4
1784,v_Zt9qvbUnNhc,black,what color is the hair of the person in red shorts,v_Zt9qvbUnNhc,v_Zt9qvbUnNhc_7,4
1785,v_3uaQ0cULMgc,golden,what color is the person's hair in the video,v_3uaQ0cULMgc,v_3uaQ0cULMgc_7,4
1786,v_9MN6GNhvwzA,black,what color is the person's hair in the video,v_9MN6GNhvwzA,v_9MN6GNhvwzA_7,4
1787,v_mvRoVXRGVGw,yellow,what color is the person's hair in the video,v_mvRoVXRGVGw,v_mvRoVXRGVGw_6,4
1788,v_n9EdHGz7ArI,golden,what color is the person's hair in the video,v_n9EdHGz7ArI,v_n9EdHGz7ArI_10,4
1789,v_04qggWACGWk,black,what color is the person's hair in the video,v_04qggWACGWk,v_04qggWACGWk_8,4
1790,v_ngMxE3CnGVg,yellow,what color is the person's hair in the video,v_ngMxE3CnGVg,v_ngMxE3CnGVg_9,4
1791,v_Vhn4SuPhu-0,black,what color is the hair of the person in white clothes,v_Vhn4SuPhu-0,v_Vhn4SuPhu-0_10,4
1792,v_X_K7Aa3Aa-E,yellow,what color is the hair of the person in white clothes,v_X_K7Aa3Aa-E,v_X_K7Aa3Aa-E_7,4
1793,v_yCpdDJAW-jU,pink,what color is the person's hat in the video,v_yCpdDJAW-jU,v_yCpdDJAW-jU_6,4
1794,v_nDM4E9CD_y0,red,what color is the person's hat in the video,v_nDM4E9CD_y0,v_nDM4E9CD_y0_9,4
1795,v_HTYzbAFUghU,white,what color is the person's hat in the video,v_HTYzbAFUghU,v_HTYzbAFUghU_8,4
1796,v_zO5JMTzLDHw,black,what color are the pants of the person in black coat,v_zO5JMTzLDHw,v_zO5JMTzLDHw_8,4
1797,v_xMNmGr96O9U,black,what color are the pants of the person in black clothes,v_xMNmGr96O9U,v_xMNmGr96O9U_8,4
1798,v_AguxVxEWEs0,white,what color are the pants of the person in blue clothes,v_AguxVxEWEs0,v_AguxVxEWEs0_9,4
1799,v_ZlVydB9uUe4,gray,what color are the pants of the person in white shirt,v_ZlVydB9uUe4,v_ZlVydB9uUe4_7,4
1800,v_zqxzFxya6T8,blue,what color are the pants of the person in white shirt,v_zqxzFxya6T8,v_zqxzFxya6T8_8,4
1801,v_VJh9W3Gcpmo,gray,what color are the pants of the person in red clothes,v_VJh9W3Gcpmo,v_VJh9W3Gcpmo_10,4
1802,v_YRGiRmcHdUY,black,what color is the person's pants in the video,v_YRGiRmcHdUY,v_YRGiRmcHdUY_6,4
1803,v_yGTIEmZ7S2w,black,what color is the person's pants in the video,v_yGTIEmZ7S2w,v_yGTIEmZ7S2w_7,4
1804,v__jV5sAOOHLk,black,what color are the shoes of the person in black clothes,v__jV5sAOOHLk,v__jV5sAOOHLk_9,4
1805,v_d6gGZFQOxOg,blue,what color are the shoes of the person in green clothes,v_d6gGZFQOxOg,v_d6gGZFQOxOg_7,4
1806,v_Ar6TcWqwK-A,white,what color is the person's shoes in the video,v_Ar6TcWqwK-A,v_Ar6TcWqwK-A_6,4
1807,v_Oh3-DvDCpZ4,white,what color is the plate in the video,v_Oh3-DvDCpZ4,v_Oh3-DvDCpZ4_6,4
1808,v_vzUeFzhVYLg,blue,what color is the pool,v_vzUeFzhVYLg,v_vzUeFzhVYLg_8,4
1809,v_A9VCuZ53ObQ,white,what color is the quilt in the video,v_A9VCuZ53ObQ,v_A9VCuZ53ObQ_8,4
1810,v_TGffgRXc1eQ,red,what color is the referee's clothes,v_TGffgRXc1eQ,v_TGffgRXc1eQ_7,4
1811,v_XxW4XWySzOw,yellow,what color is the ship in the video,v_XxW4XWySzOw,v_XxW4XWySzOw_8,4
1812,v_zA2zZPyYLlU,red,what color is the ship in the video,v_zA2zZPyYLlU,v_zA2zZPyYLlU_7,4
1813,v_0xBP-TSsqb0,brown,what color is the sofa in the video,v_0xBP-TSsqb0,v_0xBP-TSsqb0_10,4
1814,v_f1d7_TKXNYQ,red,what color is the sportsman's coat,v_f1d7_TKXNYQ,v_f1d7_TKXNYQ_9,4
1815,v_vQ82ItCG1x4,red,what color is the table,v_vQ82ItCG1x4,v_vQ82ItCG1x4_8,4
1816,v__CIoHeD7KQc,yellow,what color is the table in the video,v__CIoHeD7KQc,v__CIoHeD7KQc_6,4
1817,v_V9mLJJn8Lvw,yellow,what color is the table in the video,v_V9mLJJn8Lvw,v_V9mLJJn8Lvw_7,4
1818,v_8vDSV9ruYlc,white,what color is the towel in the video,v_8vDSV9ruYlc,v_8vDSV9ruYlc_7,4
1819,v_ojTFTIwsa_c,green,what color is the towel in the video,v_ojTFTIwsa_c,v_ojTFTIwsa_c_9,4
1820,v_46NS8dT15Hw,blue,what color is the toy in the video,v_46NS8dT15Hw,v_46NS8dT15Hw_8,4
1821,v_Ynvd8OuXKGw,green,what color is the tree in the video,v_Ynvd8OuXKGw,v_Ynvd8OuXKGw_8,4
1822,v_YVqRQDkdA8U,green,what color is the tree in the video,v_YVqRQDkdA8U,v_YVqRQDkdA8U_7,4
1823,v_UNXLfqkwKFc,black,what color is the vacuum cleaner in the video,v_UNXLfqkwKFc,v_UNXLfqkwKFc_10,4
1824,v_Z6b4oFjIznU,blue,what color is the sponge pad in the video,v_Z6b4oFjIznU,v_Z6b4oFjIznU_8,4
1825,v_-YwrMtiqHKg,white,what color is the wall in the video,v_-YwrMtiqHKg,v_-YwrMtiqHKg_6,4
1826,v_v0azz4XzW_s,red,what color is the mower,v_v0azz4XzW_s,v_v0azz4XzW_s_10,4
1827,v_CuLC5G7yWxA,black,what color is the woman wearing in the video,v_CuLC5G7yWxA,v_CuLC5G7yWxA_6,4
1828,v_Pv4FwH2TC6Y,black,what color is the woman's hair,v_Pv4FwH2TC6Y,v_Pv4FwH2TC6Y_9,4
1829,v_-CqVpCRxwTY,yellow,what color is the woman's hair in the video,v_-CqVpCRxwTY,v_-CqVpCRxwTY_10,4
1830,v_FPf7mAgdy0I,yellow,what color is the woman's hair in the video,v_FPf7mAgdy0I,v_FPf7mAgdy0I_8,4
1831,v_W97fdJ2Rn9g,yellow,what color is the woman's hair in the video,v_W97fdJ2Rn9g,v_W97fdJ2Rn9g_7,4
1832,v_vezvHLPR3P0,black,what color are the pants of the woman in white clothes,v_vezvHLPR3P0,v_vezvHLPR3P0_10,4
1833,v_utgRhyBvtRU,black,what color are the pants of the woman in white clothes,v_utgRhyBvtRU,v_utgRhyBvtRU_7,4
1834,v_8A4cZXyDrkU,red,what color is this car,v_8A4cZXyDrkU,v_8A4cZXyDrkU_7,4
1835,v_fh9d3gpT-8I,black,what color are the pants of the man wearing,v_fh9d3gpT-8I,v_fh9d3gpT-8I_7,4
1836,v_fhOmyyI0eQE,gray,what color are the pants of the man wearing,v_fhOmyyI0eQE,v_fhOmyyI0eQE_7,4
1837,v_fh21bbDSVmA,blue,what color are the pants of the man wearing,v_fh21bbDSVmA,v_fh21bbDSVmA_9,4
1838,v__kmjpSZb3OI,gray,what color are the pants of the person in black clothes,v__kmjpSZb3OI,v__kmjpSZb3OI_6,4
1839,v_mSR-HpiJ0No,black,what color are the pants of the person in red clothes,v_mSR-HpiJ0No,v_mSR-HpiJ0No_10,4
1840,v_FFMugev85IY,black,what color of the pants does the woman wear,v_FFMugev85IY,v_FFMugev85IY_8,4
1841,v_penDFcEdu7U,black,what color of the pants does the woman wear,v_penDFcEdu7U,v_penDFcEdu7U_10,4
1842,v_87F9xGaMwCw,white,what color are the shoes of the person in black clothes,v_87F9xGaMwCw,v_87F9xGaMwCw_8,4
1843,v_Oh3-DvDCpZ4,hat,what does the person in white wear,v_Oh3-DvDCpZ4,v_Oh3-DvDCpZ4_10,5
1844,v_y0ca-LbQErY,dynamic bicycle,what does the person in white wear,v_y0ca-LbQErY,v_y0ca-LbQErY_9,5
1845,v_mek9Zodu8LM,white glove,what does the person in black wear on the hand,v_mek9Zodu8LM,v_mek9Zodu8LM_6,5
1846,v_SB0dU5oDvaE,glove,what does the person in black wear on the hand,v_SB0dU5oDvaE,v_SB0dU5oDvaE_9,5
1847,v_X2toGKgWMpE,chat,what happened after the billiards,v_X2toGKgWMpE,v_X2toGKgWMpE_5,2
1848,v_75Tc1nPmZFQ,rest,what happened after playing volleyball,v_75Tc1nPmZFQ,v_75Tc1nPmZFQ_5,2
1849,v_mvRoVXRGVGw,lying on ground,what happened after skiing,v_mvRoVXRGVGw,v_mvRoVXRGVGw_5,2
1850,v_836UrVGw6GI,introduce people,what happened after stepping on the skateboard,v_836UrVGw6GI,v_836UrVGw6GI_5,2
1851,v_JH9qiuPCkY4,motorcycle jump,what happened after the athlete went uphill,v_JH9qiuPCkY4,v_JH9qiuPCkY4_5,2
1852,v_JR9LosQmMvg,jump up,what happened after the athlete went uphill,v_JR9LosQmMvg,v_JR9LosQmMvg_5,2
1853,v_xizEiQZfJa4,take cell phone,what happened after playing ball,v_xizEiQZfJa4,v_xizEiQZfJa4_5,2
1854,v_XxW4XWySzOw,play with mud,what happened after the boating,v_XxW4XWySzOw,v_XxW4XWySzOw_5,2
1855,v_mSR-HpiJ0No,rest,what happened after the dance,v_mSR-HpiJ0No,v_mSR-HpiJ0No_5,2
1856,v_xND_kp-aYXw,rest,what happened after the drumming,v_xND_kp-aYXw,v_xND_kp-aYXw_5,2
1857,v_mV07bEBkIcM,and then drums,what happened after the drumming,v_mV07bEBkIcM,v_mV07bEBkIcM_5,2
1858,v_K7iw2_1BrIk,audience left,what happened after the game,v_K7iw2_1BrIk,v_K7iw2_1BrIk_5,2
1859,v_b_c17BmZCCs,audience came to court,what happened after the game,v_b_c17BmZCCs,v_b_c17BmZCCs_5,2
1860,v_dFGS7YCDk3Y,raise hand to celebrate,what happened after the game,v_dFGS7YCDk3Y,v_dFGS7YCDk3Y_5,2
1861,v_xS4twW2gXqc,rest,what happened after the high jump,v_xS4twW2gXqc,v_xS4twW2gXqc_5,2
1862,v_rsU73H6VyG8,cheer,what happened after the high jump,v_rsU73H6VyG8,v_rsU73H6VyG8_5,2
1863,v_9MN6GNhvwzA,hopping hula hoop,what happened after taking the hula hoop,v_9MN6GNhvwzA,v_9MN6GNhvwzA_5,2
1864,v_yCpdDJAW-jU,throw snowball,what happened to the person in the video after sweeping the snow,v_yCpdDJAW-jU,v_yCpdDJAW-jU_5,2
1865,v_f6vZaMgqDvQ,to ground,what happened after the show,v_f6vZaMgqDvQ,v_f6vZaMgqDvQ_5,2
1866,v_BkDbDnvoL28,video end,what happened after the show,v_BkDbDnvoL28,v_BkDbDnvoL28_5,2
1867,v_7rwDYzqfGgU,audience applauded,what happened after the show,v_7rwDYzqfGgU,v_7rwDYzqfGgU_5,2
1868,v_nDM4E9CD_y0,then shovel snow,what happened after shoveling the snow,v_nDM4E9CD_y0,v_nDM4E9CD_y0_5,2
1869,v_pmmQuksmTvw,pole vault,what happened after the athlete started running,v_pmmQuksmTvw,v_pmmQuksmTvw_5,2
1870,v_Pr5K2Jh2X94,jump into sand pit,what happened after the athlete started running,v_Pr5K2Jh2X94,v_Pr5K2Jh2X94_5,2
1871,v_-eJT11AuOa0,talk to passer by,what happened after walking the dog,v_-eJT11AuOa0,v_-eJT11AuOa0_5,2
1872,v_aGvpDyMNATI,run up,what happened to the person in black before throwing the javelin,v_aGvpDyMNATI,v_aGvpDyMNATI_5,2
1873,v_MVA568rRjzQ,serve,what happened before playing tennis,v_MVA568rRjzQ,v_MVA568rRjzQ_5,2
1874,v_16bJAOf1SJI,take ball,what happened before the ball game,v_16bJAOf1SJI,v_16bJAOf1SJI_5,2
1875,v_N75m1Z4RqbA,go on court,what happened before the dance,v_N75m1Z4RqbA,v_N75m1Z4RqbA_5,2
1876,v_n9EdHGz7ArI,introduction of products,what happened before drinking,v_n9EdHGz7ArI,v_n9EdHGz7ArI_5,2
1877,v_Nb6AQxxrihA,drink drink,what happened before drinking,v_Nb6AQxxrihA,v_Nb6AQxxrihA_5,2
