,video_id,answer,question,video_name,question_id,question_type
1515,FRAMEQA23130,cat,what falls off its playground while other cats watch it?,tumblr_ncg8b02Uyb1tmxc86o1_400,36585,0
1516,FRAMEQA27658,clothing,what is the woman in a lacy bra adjusting?,tumblr_nq36cclrEn1uvp3zyo1_500,34462,0
1517,FRAMEQA38621,cars,what are racing and drifting around the track?,tumblr_nr0uk6lrdI1raliteo1_400,79250,0
1518,FRAMEQA14864,shirts,what are the group of girls wearing football?,tumblr_nr0wrkd3SG1tfpkg4o1_500,20617,0
1519,FRAMEQA22148,green,what is the color of the scarf?,tumblr_n9q33mPy121ti34tso1_1280,96936,2
1520,FRAMEQA37644,black,what is the color of the sweater?,tumblr_nori82OpqH1sajlg5o1_500,91312,2
1521,FRAMEQA45850,black,what is the color of the men?,tumblr_nbwyn9wAq21tfvj5ao1_500,24954,2
1522,FRAMEQA14986,bedroom,where does the young man fall on the floor?,tumblr_nnwfolO27d1tmflpjo1_500,58076,3
1523,FRAMEQA43653,apple,what is the man wearing a suit is eating?,tumblr_nr93ch6vDZ1us9058o1_250,6490,0
1524,FRAMEQA39820,bird,what is happy to be getting his body scratched?,tumblr_nb3mu1R5I61tgtinoo1_250,643,0
1525,FRAMEQA19346,blue,what is the color of the bandanna?,tumblr_ne26g19AFF1tmflpjo1_500,58135,2
1526,FRAMEQA34056,room,where is the guy caressing his face?,tumblr_nbapxep1ZI1sk3b6wo1_r1_500,87916,3
1527,FRAMEQA47040,black,what is the color of the suit?,tumblr_nf8mmljGHg1r3t6cao1_500,40303,2
1528,FRAMEQA27725,gray,what is the color of the shark?,tumblr_nbplrtZnS81tbjfazo1_400,41760,2
1529,FRAMEQA14816,two,how many football players are colliding with each other while watching the ball?,tumblr_n9ewm0ilhs1riwrryo1_250,26016,1
1530,FRAMEQA9310,gray,what is the color of the hair?,tumblr_ng7vinKaZ21sht3fmo1_500,92531,2
1531,FRAMEQA51923,two,how many young men are smiling and staring at something?,tumblr_nf24phb8BO1thpehoo1_400,47579,1
1532,FRAMEQA20264,shark,what is swimming in the blue ocean?,tumblr_nhbze7q65N1s6zpepo1_500,65465,0
1533,FRAMEQA27854,ukulele,"what is the guy wearing a black shirt , is playing?",tumblr_na0lvzNzJJ1s7vtgpo1_400,1745,0
1534,FRAMEQA23509,blue,what is the color of the high?,tumblr_nq5ljp5DaL1uygmxjo1_400,21139,2
1535,FRAMEQA35563,two,how many men are sitting on top of a roof drinking together?,tumblr_n9fxbgYr0K1rvpycko1_250,53726,1
1536,FRAMEQA36250,white,what is the color of the guitar?,tumblr_ng1uqvcH4y1t1nzngo1_500,70801,2
1537,FRAMEQA30062,white,what is the color of the hair?,tumblr_ncq9kaqQ2R1tegl32o1_250,14927,2
1538,FRAMEQA3018,turns,what is the young woman doing?,tumblr_npp14yVd861ruoinvo1_400,50547,0
1539,FRAMEQA3907,guitar,what is the boy playing in front of a cool background?,tumblr_nknxletT5q1sgou7qo1_250,13620,0
1540,FRAMEQA3943,black,what is the color of the suv?,tumblr_nccy3a7yht1tguvx7o1_400,50054,2
1541,FRAMEQA51695,two,how many men are conducting the podcast and having fun?,tumblr_nebsu3wlge1r7490vo1_500,101847,1
1542,FRAMEQA28072,puppies,what does the man lay out in a row in stockings?,tumblr_nfwjvryKQj1qc4d1mo1_250,74957,0
1543,FRAMEQA20076,two,how many men are entering the room with one riding a statue?,tumblr_nqtbxhIBN81u8bjw8o1_250,24027,1
1544,FRAMEQA23967,red,what is the color of the tie?,tumblr_np6npym64j1smfzl0o1_1280,80999,2
1545,FRAMEQA12524,two,how many girls are lying under the blanket comforting each other?,tumblr_nh9fzj5h9Y1u57bkto1_250,42689,1
1546,FRAMEQA413,car,what is driving down the road on the left side?,tumblr_nfflefXvpx1u25ovvo1_400,63605,0
1547,FRAMEQA10550,shirt,what is the boy wearing and smiling?,tumblr_nd931nZhS61s1ctsqo1_400,64632,0
1548,FRAMEQA19406,motorcycle,what is skidding off the corner of a racetrack?,tumblr_nk6tq0KVmP1tx8mn0o1_400,78271,0
1549,FRAMEQA29957,red,what is the color of the hair?,tumblr_nhf9ikxHl41tc2wo7o1_250,5737,2
1550,FRAMEQA40920,cash,what is the man counting while throwing it in front of him?,tumblr_nkadbrY0j01rj4f6to1_250,49409,0
1551,FRAMEQA11308,black,what is the color of the hair?,tumblr_n9h0r5Keii1tb698ho1_250,46865,2
1552,FRAMEQA15950,two,how many women that look the same are having a picture?,tumblr_neg0g3h3gH1qgs247o1_500,69999,1
1553,FRAMEQA12838,microphone,what does the man drop on stage?,tumblr_na3eo7OIFT1qfq821o1_400,5853,0
1554,FRAMEQA48318,cars,what are racing and one hits the side and bursts into flames?,tumblr_nauhoyxzcP1tx8mn0o1_400,55526,0
1555,FRAMEQA4016,yellow,what is the color of the car?,tumblr_ne9ty1C8Dw1tr5tuwo1_500,89701,2
1556,FRAMEQA17500,two,how many young men are standing in front of burning candles?,tumblr_ndnen8mJCr1sa0lndo1_500,72354,1
1557,FRAMEQA5120,guitar,what is the man in a suit playing?,tumblr_nculypGc871u0x3uvo1_500,69278,0
1558,FRAMEQA19922,black,what is the color of the umbrella?,tumblr_nkkaabSLxV1rzui38o1_400,15437,2
1559,FRAMEQA21416,kitten,what is playing with the swishing tail of a sitting cat?,tumblr_n9abseuY0C1slj978o1_400,70847,0
1560,FRAMEQA10455,black,what is the color of the chair?,tumblr_n8s711XyXQ1th20u7o1_250,25539,2
1561,FRAMEQA49069,three,how many young men are sitting together and chatting?,tumblr_nhrlcrqLFl1u7c3syo1_500,80637,1
1562,FRAMEQA48402,hat,what did the sexy woman put down to lower her eyes?,tumblr_nbtm7qpM2J1ttyq3ao1_250,14564,0
1563,FRAMEQA14527,microphone,what is the man sitting on stage and shaking?,tumblr_n8pqj1rlmp1t29pn7o1_250,18874,0
1564,FRAMEQA28650,stars,what are performing in studio on television?,tumblr_nexi5fkr5g1u3y1flo1_250,71481,0
1565,FRAMEQA20123,black,what is the color of the suit?,tumblr_npfgad6TZq1ty118ro1_250,24270,2
1566,FRAMEQA52125,cat,what is rubbing against the young boy?,tumblr_nqzef77ISo1qzqg2go1_500,81788,0
1567,FRAMEQA31489,ball,where is the kitten playing?,tumblr_nk6t8rIVdA1tjjnlno1_400,54116,3
1568,FRAMEQA19164,scooter,what does the car avoid while traveling on a road?,tumblr_n9hl6ky3FK1qk377so1_400,84923,0
1569,FRAMEQA11474,box,where does the cat sniff another cat squashed?,tumblr_nad5toBHv81s2mb0qo1_500,62745,3
1570,FRAMEQA12229,motorcycle,what is the person driving through a factory?,tumblr_nasnqxg8kb1tt6vx5o1_250,43969,0
1571,FRAMEQA17307,blue,what is the color of the shirt?,tumblr_nkp0h7ftuy1sofgdso1_250,23766,2
1572,FRAMEQA43762,room,where is the white man making a dance steps?,tumblr_nrjtdvdsMt1sdiz3bo1_400,33402,3
1573,FRAMEQA6619,red,what is the color of the dress?,tumblr_nowj7atVBQ1s9g3wto1_500,48520,2
1574,FRAMEQA28991,road,where is the man riding the skateboard is doing tricks?,tumblr_nfg9rpwbV11soz0p7o1_400,78829,3
1575,FRAMEQA583,cover,what is the beautiful man with short hair breaking?,tumblr_ne9v07TxUL1sjcvc1o1_250,84536,0
1576,FRAMEQA8725,cage,"where is an animal eating french fries ,?",tumblr_nosv3ta6Y91rndm3wo1_250,27133,3
1577,FRAMEQA23866,guitar,what is the man in a backwards hat playing?,tumblr_nbvhcbSyBx1rgwaj9o1_400,12085,0
1578,FRAMEQA26168,backhoe,what throws the man into a pond?,tumblr_njn5u2RkUm1s6zpepo1_400,44521,0
1579,FRAMEQA2742,black,what is the color of the dances?,tumblr_n9yf34l4yG1tii3qao1_250,3917,2
1580,FRAMEQA8017,one,how many man grabs another man 's head and pulls it to his face?,tumblr_ndt3nfDJoE1sc377wo1_500,85804,1
1581,FRAMEQA35287,cat,what jumps up and closes the closet door with its paws?,tumblr_nkyam1X1MM1tmnntwo1_250,37541,0
1582,FRAMEQA41331,two,how many women are showing off their glasses and hats?,tumblr_ndcj27AOTX1tp9bieo1_250,6762,1
1583,FRAMEQA27891,bed,what is the woman jumping off?,tumblr_nbhxpcxAUv1tn9g03o1_250,20005,0
1584,FRAMEQA48775,wall,what appears in front of a desk and a man tries to escape but can not?,tumblr_na02k6GsjK1tgetb4o1_400,27463,0
1585,FRAMEQA5460,two,how many people look forward and then kiss each other?,tumblr_ngkchxtDx51tb1f6ao1_400,34124,1
1586,FRAMEQA20825,cat,what managed to run into the coca cola box?,tumblr_nb1g3oDF0D1qcgyjoo1_400,46484,0
1587,FRAMEQA29836,puppet,"what is the girl singing , and she is holding up?",tumblr_nbkqr0O34Z1twkd2qo1_250,44066,0
1588,FRAMEQA27559,two,"how many men gets surprised by the third man on a stage ,?",tumblr_n9hnnpXMzy1tt1jino1_250,18075,1
1589,FRAMEQA29201,goblet,what does the light haired person with lip piercings and a dark hat with thorns raise?,tumblr_ndrzq15FyY1s6qyp9o1_500,86885,0
1590,FRAMEQA10425,bed,where is the man moving around?,tumblr_n9m54cPuul1s7u6edo1_500,81840,3
1591,FRAMEQA20254,horse,what is chewing an exciting man 's ear on the show?,tumblr_nak0l8OX8X1tatohao1_400,58438,0
1592,FRAMEQA21925,guitar,what are the two men playing in front of the crowd?,tumblr_nr9ol4V9GF1u8skfvo1_500,66907,0
1593,FRAMEQA36315,dog,what shakes the man by the hand and then gives him a high five?,tumblr_nqt05iwece1te94myo1_400,21136,0
1594,FRAMEQA37224,black,what is the color of the bird?,tumblr_np5yr0px4O1twfmf3o1_400,18589,2
1595,FRAMEQA40100,two,how many cars are driving?,tumblr_nri0fojp0G1tx8mn0o1_400,55938,1
1596,FRAMEQA2012,orange,what is the color of the cloth?,tumblr_nb8nl1PVQh1tom9vyo1_400,61802,2
1597,FRAMEQA698,two,how many people are talking to each other?,tumblr_nognkiz2HI1uvi76ao1_500,62027,1
1598,FRAMEQA23616,dog,what are running into the car?,tumblr_njxkdtyDbl1sht3fmo1_250,36792,0
1599,FRAMEQA29778,tie,what is the man adjusting in the mirror?,tumblr_nk5andAo8C1tleghwo1_500,16997,0
1600,FRAMEQA38409,room,where is the guy with black suit opening his eyes?,tumblr_npqo9maJv31tbjksno1_540,10635,3
1601,FRAMEQA11900,phone,"what is the man wearing a black suit and hat , is using and smoking a cigarette?",tumblr_nfmfziQ3X61qj319bo1_250,27811,0
1602,FRAMEQA46344,cat,what is looking the piece of food on a glass table?,tumblr_nqneh6gmCI1uva9gvo1_400,66102,0
1603,FRAMEQA50282,tail,what is the cat staring up and twitching?,tumblr_nc1h818Si01tlk1ano1_250,7880,0
1604,FRAMEQA14630,white,what is the color of the clothing?,tumblr_nb1tyhgYEn1sda6szo1_400,78109,2
1605,FRAMEQA15296,hallway,"where is the couple , wearing coats , is hugging?",tumblr_ngivb5dOC61rwf2xmo1_500,89034,3
1606,FRAMEQA5027,bear,what is fighting and falls over?,tumblr_njb55e5csY1slwpo8o1_250,40890,0
1607,FRAMEQA42673,green,what is the color of the top?,tumblr_ngc3x7Bwpx1tv81ioo1_250,47277,2
1608,FRAMEQA29920,two,how many young men greet with the friendly happy hug?,tumblr_nogkhlzgRK1uvi76ao1_500,62375,1
1609,FRAMEQA29984,black,what is the color of the hair?,tumblr_npl4oiGQes1u8mr7go1_500,55842,2
1610,FRAMEQA15426,yellow,what is the color of the hat?,tumblr_na6u0dxvpu1s0d12ko1_500,86744,2
1611,FRAMEQA27776,ball,"what is the man kicking into a tire , but he misses?",tumblr_nctwxv3Cf61sdoqnro1_500,63764,0
1612,FRAMEQA18861,cat,what is the man holding by its tail?,tumblr_nft79he7Rj1slbfzxo1_500,72567,0
1613,FRAMEQA11296,black,what is the color of the men?,tumblr_ndmd0bTfA01ts7wbfo1_400,87448,2
1614,FRAMEQA24230,puppy,what is curious and sniffing around?,tumblr_nbdje2GanU1tktmbso1_400,44937,0
1615,FRAMEQA40006,room,where is the woman pressing her lips together and then smiling?,tumblr_njzf9iDQIe1sibw2po1_400,31961,3
1616,FRAMEQA6414,black,what is the color of the playing?,tumblr_nfnzb5N7By1t8vkd1o1_500,98954,2
1617,FRAMEQA4881,black,what is the color of the moves?,tumblr_nfg4wgqDLN1u1y9ruo1_500,50919,2
1618,FRAMEQA11901,three,how many men are standing together while one is talking?,tumblr_na5ke1JX9b1tz48xjo1_500,42575,1
1619,FRAMEQA40538,white,what is the color of the boats?,tumblr_nl1ka7Igyp1twhvlao1_400,48032,2
1620,FRAMEQA158,two,how many boys is this sitting and talking while one boy plays with his necklace?,tumblr_niuy3acWZ61shch57o1_250,40241,1
1621,FRAMEQA7537,elephant,what is struggling to walk?,tumblr_n922rsMb261te2f6lo1_400,82171,0
1622,FRAMEQA46710,guitar,what is the guy playing and other guy is dancing in a stage?,tumblr_nalxhkgg2y1rstjlro1_400,39089,0
1623,FRAMEQA3166,two,how many men are pushing and wrestling with each other?,tumblr_nbpvltiHql1tjag8mo1_250,21881,1
1624,FRAMEQA47434,diver,what is cashing an octopus?,tumblr_n9idf18Lt31sjcycuo1_250,73363,0
1625,FRAMEQA45946,car,where are two people holding each other?,tumblr_natxvuXPzH1shtm22o1_500,76035,3
1626,FRAMEQA32954,red,what is the color of the backdrop?,tumblr_neelihONdq1tsc7yfo1_250,9841,2
1627,FRAMEQA36869,brown,what is the color of the hair?,tumblr_nct666AvNA1se0i5uo1_250,45155,2
1628,FRAMEQA7337,two,how many dogs are chasing the ball while dragging a young boy?,tumblr_ng8hdgB5OO1slj978o1_400,92423,1
1629,FRAMEQA13281,dog,what is showing her tongue to something?,tumblr_nkvji4ecmU1qjxfevo1_250,8778,0
1630,FRAMEQA2376,steps,what is the guy walking up backwards on his hands?,tumblr_ndh2k4MQeD1tw8vf9o1_400,91590,0
1631,FRAMEQA3900,two,how many men are listening to people talk with serious looks on their face?,tumblr_nnn4qtnGxr1tek63jo1_500,39140,1
1632,FRAMEQA4514,gun,what is the man pointing at something?,tumblr_ndnxtiHVXh1ti93qgo1_400,32518,0
1633,FRAMEQA22666,nightclub,where is the girl dancing around?,tumblr_nh002o5HB61t8syzjo1_400,18606,3
1634,FRAMEQA30812,round,"what does the man turn in front of a woman , they both smile?",tumblr_nk4svrV1uI1rde1vuo1_500,58176,0
1635,FRAMEQA23235,two,how many young boys are seeing each other and hugging?,tumblr_npdc7wPDYW1uvkm4po1_500,101115,1
1636,FRAMEQA29678,two,how many eccentrically dressed women fight in hand-to-hand combat?,tumblr_net63gZcoG1sk0i2mo1_250,31782,1
1637,FRAMEQA42906,two,how many girls are wearing headsets together?,tumblr_nc9xh5NZ6d1stafvxo1_400,87951,1
1638,FRAMEQA45420,two,how many men is sitting down laugh as they look in front of them?,tumblr_nhi35f292k1stuhtso1_500,44342,1
1639,FRAMEQA2631,medic,what is treating an injured player in a football game?,tumblr_n8qvxbfc1Y1t6142fo1_250,17644,0
1640,FRAMEQA9029,car,what is the man pushing with his feet and it is smoking?,tumblr_nfyoq3PnfT1slj978o1_400,82128,0
1641,FRAMEQA32039,two,how many musicians play guitar on stage together?,tumblr_ng1uqvcH4y1t1nzngo1_500,70801,1
1642,FRAMEQA24328,two,how many boys is embracing falls while one of them scream?,tumblr_n901479nQ81rja3l7o1_250,17171,1
1643,FRAMEQA3591,cap,what is the black guy removing and walking?,tumblr_namu4oOKvg1slmgm0o1_400,26123,0
1644,FRAMEQA4886,two,how many men with same face are talking each other and turning head to the other?,tumblr_nhsmbhcMSy1smv6svo1_500,48493,1
1645,FRAMEQA21901,white,what is the color of the man?,tumblr_nnzm18sXEV1rdynt3o1_500,168,2
1646,FRAMEQA28439,mice,what are playing with their arms?,tumblr_nd0odbifZp1tihaueo1_250,18445,0
1647,FRAMEQA47639,cat,what jumps off the chair to the top of a counter?,tumblr_ninfq9WzsZ1s6zpepo1_250,78597,0
1648,FRAMEQA52988,stick,where is the woman making faces?,tumblr_n9wwljwZk61sbh7xuo1_500,61117,3
1649,FRAMEQA12476,dog,what is ripping apart the stuffed dog while another watched?,tumblr_ngu3mzFpwr1tdjuqvo1_400,67982,0
1650,FRAMEQA44633,costume,what is the cat wearing while riding an automatic vacuum?,tumblr_nap9tkwsHK1s50jqco1_250,50841,0
1651,FRAMEQA24470,cats,what are running to eat something after somebody opens the door?,tumblr_nhchptHDxG1slj978o1_250,3857,0
1652,FRAMEQA9944,car,what flies in the clouded blue sky between two buildings?,tumblr_n8ctf9ELMW1taivooo1_500,79595,0
1653,FRAMEQA12574,two,how many men are sitting down and dancing with their hands?,tumblr_ndj7s5BKDq1tum2v5o1_250,10152,1
1654,FRAMEQA17460,two,how many boys are sitting on the couch and looking upwards?,tumblr_njodpwEZQ41u8js9ho1_500,40905,1
1655,FRAMEQA50390,three,how many men laugh and clap their hands together?,tumblr_na5l4nwhbZ1rodqjco1_500,93324,1
1656,FRAMEQA15269,orange,what is the color of the hat?,tumblr_nc1cszD2L21tjdvfuo1_1280,54206,2
1657,FRAMEQA45014,jacket,what is the man turning and adjusting?,tumblr_n8qskodLIl1qcty0ro1_250,127,0
1658,FRAMEQA23039,red,what is the color of the hair?,tumblr_nq3yztArii1trlsmdo1_250,13171,2
1659,FRAMEQA5181,mug,what does the woman kick at another woman?,tumblr_n9rm225ieV1tdmffyo1_250,19751,0
1660,FRAMEQA2715,dog,what is hopping up the stairs?,tumblr_nbuhc5cUJn1rotc20o1_400,19595,0
1661,FRAMEQA14037,brown,what is the color of the hair?,tumblr_n9frp5eApG1t5ojzdo1_250,13712,2
1662,FRAMEQA24956,white,what is the color of the shirt?,tumblr_nfdhm4hgxd1qmjp5wo1_500,90886,2
1663,FRAMEQA24512,white,what is the color of the color?,tumblr_nrlcpoA7j61ungyc9o1_500,93000,2
1664,FRAMEQA47527,two,how many girls are sitting at the table with microphones?,tumblr_n9w2k0vtbr1rqxjc9o1_400,57867,1
1665,FRAMEQA47859,two,how many people on both sides of him swing their hair?,tumblr_nf5simhyMX1u3ti95o1_250,15157,1
1666,FRAMEQA10842,bird,what is walking up to the cat 's face and nibbling at it?,tumblr_n97k6nnj3K1tbjfazo1_400,34099,0
1667,FRAMEQA19106,jacket,what is the woman with short hair wearing?,tumblr_nhc93dy1rj1u4t4tso1_500,90731,0
1668,FRAMEQA7211,train,what crashes into an object and a huge explosion occurs?,tumblr_nkwri28wKr1tm3clao1_400,27987,0
1669,FRAMEQA52188,two,how many woman are standing in front on a blue door?,tumblr_n9p1stcULz1t5ojzdo1_250,44121,1
1670,FRAMEQA46122,kitchen,where are the crazy girls having a cat fight?,tumblr_nafnschGYZ1r8w2xvo1_400,13207,3
1671,FRAMEQA2082,one,how many man sneeze makes the other laugh?,tumblr_nhaz8iK79E1tn3rq6o1_400,61450,1
1672,FRAMEQA21124,black,what is the color of the man?,tumblr_n96bpp0Lma1r37y87o1_400,7343,2
1673,FRAMEQA39982,microphone,where is the woman singing a song?,tumblr_n92p88zgpM1tt7994o1_250,5757,3
1674,FRAMEQA43957,white,what is the color of the shirt?,tumblr_nkkdvvGao31tipom1o1_400,35603,2
1675,FRAMEQA1355,blue,what is the color of the top?,tumblr_nhg67dv2uD1tgetb4o1_400,56393,2
1676,FRAMEQA19024,cat,what jumps onto the running toddler and runs away?,tumblr_nkybhohXkX1tmnntwo1_400,93625,0
1677,FRAMEQA46179,three,how many people are walking in front of a line of people?,tumblr_nhp246FgbJ1tk1kc2o1_400,37801,1
1678,FRAMEQA19027,cat,what is walking the dog on a leash?,tumblr_n9dxxv9ONq1sk96t7o1_400,59286,0
1679,FRAMEQA4987,cat,what are the puppies chasing throughout the house?,tumblr_npsr937NMb1tpg4boo1_250,27621,0
1680,FRAMEQA2242,white,what is the color of the shirt?,tumblr_nd5sszzMyl1r20o7po1_500,43493,2
1681,FRAMEQA14064,purple,what is the color of the liquid?,tumblr_nkyr5zAE6p1u0bd1bo1_400,68746,2
1682,FRAMEQA10604,cigar,what does the man pick up a bundle of money then smokes?,tumblr_nptcxjHAJf1uxo4tfo1_500,60939,0
1683,FRAMEQA39173,red,what is the color of the shirt?,tumblr_nc3uo0BExS1trkkpko1_250,9393,2
1684,FRAMEQA10885,orange,what is the color of the dress?,tumblr_ncqcsfFKnr1rshkvyo1_400,52329,2
1685,FRAMEQA14990,one,how many boy is playing with the nose of another boy when the boy motions for him to stop?,tumblr_n8ygtqbDoS1th8gzmo1_500,97019,1
1686,FRAMEQA31341,two,how many girls are kissing and then one girl talks?,tumblr_nhx5igYXE61u38aego1_500,73993,1
1687,FRAMEQA8496,black,what is the color of the hair?,tumblr_n9vksaep7X1thc5tio1_250,47062,2
1688,FRAMEQA50672,two,how many men are playing music and dancing?,tumblr_nbfth4o5uV1qzfmdho1_400,37507,1
1689,FRAMEQA27970,blue,what is the color of the background?,tumblr_ncx742lmV61rcumn7o1_400,96209,2
1690,FRAMEQA3033,two,how many people dance close together in the hall together?,tumblr_npa30jXsLg1qdvza8o1_400,96685,1
1691,FRAMEQA44876,black,what is the color of the shirt?,tumblr_nk37choqIF1uos7q4o1_400,30118,2
1692,FRAMEQA21310,one,how many guy has his arm around the shoulder of another guy?,tumblr_ncribxI9q81qi39coo1_500,99517,1
1693,FRAMEQA15104,car,what is driving and loses the tire?,tumblr_nq5lrzi7xk1tx8mn0o1_400,78316,0
1694,FRAMEQA25377,suit,"what is the man , wearing , comes through a door held open by another man?",tumblr_nkryq13Fgy1tvfpn9o1_500,96976,0
1695,FRAMEQA49426,two,how many guys are fighting?,tumblr_nhphqvEEG11slj978o1_400,87067,1
1696,FRAMEQA33783,rope,what are two men jumping at the same time?,tumblr_npmvj70dMN1qztqp5o1_500,61017,0
1697,FRAMEQA22595,cat,what is playing in the snow with his owner?,tumblr_njs0fvt8Hb1tk2ngvo1_500,76500,0
1698,FRAMEQA41857,cat,what runs away from the flying toy?,tumblr_ngbssiZkk81tk2ngvo1_400,55993,0
1699,FRAMEQA19498,two,how many men dance while one man watches?,tumblr_n9yucrQ0CD1rcjuu7o1_400,19184,1
1700,FRAMEQA3354,blue,what is the color of the face?,tumblr_ngnw7hrGPi1u60vhlo1_400,33756,2
1701,FRAMEQA51951,two,how many footballers celebrate by punching the air simultaneously?,tumblr_npkf8jbfkA1uxhu44o1_400,40031,1
1702,FRAMEQA49031,two,how many men are dancing down the street?,tumblr_n8qe20CCbF1teai02o1_400,67100,1
1703,FRAMEQA37978,black,what is the color of the jacket?,tumblr_n8zhqyqkRq1s1g2ero1_500,84790,2
1704,FRAMEQA52289,two,how many cars are racing?,tumblr_nrah086BN91tx8mn0o1_400,91940,1
1705,FRAMEQA961,white,what is the color of the suit?,tumblr_nac2p29bq51srzj7lo1_250,8489,2
1706,FRAMEQA9775,dog,what plays with the ball and a bird?,tumblr_ngv6p5XLxa1u4i3qco1_400,36984,0
1707,FRAMEQA40359,two,how many woman are sitting and playing guitars?,tumblr_ngv80p45u21sewywlo1_250,39505,1
1708,FRAMEQA37556,white,what is the color of the shirt?,tumblr_njy5lh8wY21u1m2sso1_500,76227,2
1709,FRAMEQA34026,gray,what is the color of the eyes?,tumblr_npl3rsZ5rC1ux8xe0o1_400,53768,2
1710,FRAMEQA33037,black,what is the color of the man?,tumblr_ng6ilnI1iL1tkvqk7o1_500,83137,2
1711,FRAMEQA19977,wheel,what is the man driving a race car loses steering?,tumblr_no3fm3Y8ip1un86uao1_500,34502,0
1712,FRAMEQA20948,white,what is the color of the guy?,tumblr_nd6u5vgOwZ1tekfeyo1_500,82710,2
1713,FRAMEQA26707,black,what is the color of the gloves?,tumblr_ncrtgugzFi1tz6gnyo1_500,47621,2
1714,FRAMEQA3105,lions,what wrestle and one licks the other?,tumblr_ncy89sSxEH1t4eui2o1_500,84234,0
1715,FRAMEQA22567,cat,what is wearing a costume is eating a banana?,tumblr_nkhnomg0r01u1pokno1_250,53313,0
1716,FRAMEQA4689,tights,what is the woman pulling up while sitting on a bed?,tumblr_n9e4inWZv51rk2gato1_400,43463,0
1717,FRAMEQA693,racetrack,what is the racing car skidding off while taking a corner?,tumblr_nreudiOfno1tx8mn0o1_400,78282,0
1718,FRAMEQA37339,butterfly,what is sitting on the flower?,tumblr_nkwxxlRnvb1sfdqnro1_400,38744,0
1719,FRAMEQA47832,two,"how many young boys on a deck , one picks up the other and carries him?",tumblr_neolataYzl1smpuhno1_500,88901,1
1720,FRAMEQA49908,car,what pulls out in front of the other race car?,tumblr_ner7ylN8ki1sncaa3o1_400,55584,0
1721,FRAMEQA43116,two,how many men look on at the man covered with duct tape?,tumblr_naiu2l4iHW1tjlguuo1_500,97942,1
1722,FRAMEQA35113,cat,what is startled by some bananas and flips around hysterically?,tumblr_nba8fj99IL1swsvnfo1_400,41749,0
1723,FRAMEQA32589,sun,what glasses claps and bows?,tumblr_ncacvoVom71sai51xo1_500,76351,0
1724,FRAMEQA18435,guitar,what does the man in a room strum?,tumblr_ney1qn9pP21ssuua8o1_250,31604,0
1725,FRAMEQA50405,cat,what is wearing a shirt stands on its hind legs and gives a person a high five?,tumblr_nr2wgxdabT1u76jino1_400,42056,0
1726,FRAMEQA7410,two,how many males in black uniform are playing with two floating cats?,tumblr_nebx0vqnAG1tqybg9o1_400,43459,1
1727,FRAMEQA19068,three,how many men is sitting the one in the back covers his face with his arm?,tumblr_n9orznkSQa1sorauco1_400,79628,1
1728,FRAMEQA29631,yellow,what is the color of the jersey?,tumblr_nh25kqVdbO1teaq0so1_250,18669,2
1729,FRAMEQA2058,hat,what is the man with long hair wearing and talking?,tumblr_ncz16vtohx1tmhwpbo1_400,42438,0
1730,FRAMEQA35316,two,how many men are smiling and laughing at each other?,tumblr_nkp92t0mM21si94j3o1_500,62382,1
1731,FRAMEQA27266,two,how many men on motorcycles are doing wheelies?,tumblr_nhmyliMMZn1t0cpnmo1_500,82692,1
1732,FRAMEQA32176,one,how many man holds his hand out for a fist bump?,tumblr_n9le1merj21s5t0x8o1_400,45266,1
1733,FRAMEQA39118,room,where is the fashion model walking?,tumblr_n9tuqn05ec1rd0civo1_400,59139,3
1734,FRAMEQA18301,green,what is the color of the jacket?,tumblr_nl2dbqG2Mn1tkv5hvo1_250,41342,2
1735,FRAMEQA51736,two,how many women are wrestling?,tumblr_ng6783M04i1sqox3co1_250,49468,1
1736,FRAMEQA8872,dog,what is the man petting with a skeletal hand on a stick?,tumblr_nhd9eyiVHn1row8k8o1_400,52836,0
1737,FRAMEQA39571,car,what is doing the turn in the middle of the track?,tumblr_nk9d7bL7eY1tx8mn0o1_400,56415,0
1738,FRAMEQA52935,floor,where is the group of fish swimming?,tumblr_n9wt2qU5EK1tbjfazo1_400,69923,3
1739,FRAMEQA5128,black,what is the color of the mask?,tumblr_ngps4f7xik1smwx64o1_500,48187,2
1740,FRAMEQA7990,black,what is the color of the hair?,tumblr_nirpp5q5l71u8w5t6o1_400,1746,2
1741,FRAMEQA20470,gray,what is the color of the sweater?,tumblr_nknb86YzIa1u3knpvo5_400,12,2
1742,FRAMEQA10395,beer,what are several men cheering and drinking?,tumblr_nbnqliX1Xy1tgwlf5o1_500,77595,0
1743,FRAMEQA7929,white,what is the color of the shirt?,tumblr_nraer7SgkL1tqphfho1_500,71845,2
1744,FRAMEQA23156,cat,what is pawing at the boy 's face?,tumblr_nqgyd6uGf41rw1wnno1_500,33187,0
1745,FRAMEQA26275,berries,what are being dropped into the blender?,tumblr_nb5rai5TiW1tkypqvo1_250,23146,0
1746,FRAMEQA19435,car,what is slicing in the curve over the snowy road?,tumblr_nhklv0Td991reseiyo1_1280,89497,0
1747,FRAMEQA29472,car,where did the group of kids ride down the street?,tumblr_nrcbdvtDHl1u3n11qo1_500,57651,3
1748,FRAMEQA1564,white,what is the color of the man?,tumblr_nc7o1juY5G1tm4jv9o1_250,23498,2
